cellid_source,cellid_sink,moistureflow_volume
12330,15720,28342.84386387511
12330,15721,12684.047077836354
12330,15722,10374.363252767653
12330,15723,10374.363252767653
12330,15724,15507.94456998104
12330,15725,11471.221029196517
12330,15726,14025.10245973683
12330,15727,12684.047077836354
12330,15859,0.001968516474262139
12330,15860,0.0242853288260486
12330,15861,0.00439870293220285
12330,15862,0.002176643233487264
12330,15863,61.645784539723444
12330,15864,24.949945861809127
12330,15865,4.996874586482783
12330,15866,41.23923444083609
12330,15867,20.40672034082732
12330,15868,6.755275128348696
12330,15869,24.949945861809127
12330,15870,205.91204539427002
12330,15871,68.16345280610261
12330,15872,376.3318166353288
12330,15873,562.553364491454
12330,15874,562.553364491454
12330,15875,416.1205216899682
12330,15876,376.3318166353288
12330,15877,760.5159356606773
12330,15878,2297.409908390184
12330,15879,376.3318166353288
12330,15880,75.37021928005173
12330,15881,5133.624144189942
12330,15882,4642.756123297826
12330,15883,8485.25807574777
12330,15884,4642.756123297826
12330,15885,5676.390521906234
12330,15886,9382.385068376145
12330,15887,1257.0406020283178
12330,15888,3105.868627512238
12330,15889,6276.542351401788
12330,15890,5676.390521906234
12330,15891,10374.363252767653
12330,15892,9382.385068376145
12330,15893,12684.047077836354
12330,15894,6276.542351401788
12330,15895,4198.824030546708
12330,15896,4198.824030546708
12330,15897,9382.385068376145
12330,15898,4642.756123297826
12330,15899,8485.25807574777
12330,15900,6276.542351401788
12330,15901,5133.624144189942
12330,15902,10374.363252767653
12330,15903,18960.537067529454
12330,15904,18960.537067529454
12330,15905,14025.10245973683
12330,15906,9382.385068376145
12330,15907,3797.339935868416
12330,15908,8485.25807574777
12330,15909,11471.221029196517
12330,15910,14025.10245973683
12330,15911,10374.363252767653
12330,15912,15507.94456998104
12330,15913,5676.390521906234
12330,15914,18960.537067529454
12330,15915,9382.385068376145
12330,15916,14025.10245973683
12330,15917,8485.25807574777
12330,15918,7673.912772427287
12330,15919,15507.94456998104
12330,15920,17147.564196127594
12330,15921,20965.191427616453
12330,15922,10374.363252767653
12330,15923,10374.363252767653
12330,15924,23181.79332321386
12330,15925,12684.047077836354
12330,15926,17147.564196127594
12330,15927,14025.10245973683
12330,15928,12684.047077836354
12330,15929,17147.564196127594
12330,15930,17147.564196127594
12330,15931,18960.537067529454
12330,15932,23181.79332321386
12330,15933,14025.10245973683
12330,15934,17147.564196127594
12330,15935,12684.047077836354
12330,16070,20.40672034082732
12330,16071,6276.542351401788
12330,16072,0.001968516474262139
12330,16073,2.472641009154339
12330,16074,37.29601210423603
12330,16075,4.996874586482783
12330,16076,2.472641009154339
12330,16077,137.74916123801617
12330,16078,152.31306603093603
12330,16079,0.8185230174913117
12330,16080,687.7967529333671
12330,16081,416.1205216899682
12330,16082,124.57783114892499
12330,16083,18.455465993946923
12330,16084,3.0231344519708654
12330,16085,45.5993646857778
12330,16086,508.7630111430021
12330,16087,278.37250961673953
12330,16088,6940.146865672439
12330,16089,376.3318166353288
12330,16090,1028.1415504761783
12330,16091,1699.3932841895717
12330,16092,2808.8909868598153
12330,16093,7673.912772427287
12330,16094,2808.8909868598153
12330,16095,3797.339935868416
12330,16096,4198.824030546708
12330,16097,2808.8909868598153
12330,16098,2077.7356542502994
12330,16099,3797.339935868416
12330,16100,4198.824030546708
12330,16101,12684.047077836354
12330,16102,9382.385068376145
12330,16103,4642.756123297826
12330,16104,4642.756123297826
12330,16105,4642.756123297826
12330,16106,5133.624144189942
12330,16107,9382.385068376145
12330,16108,5676.390521906234
12330,16109,2808.8909868598153
12330,16110,4642.756123297826
12330,16111,9382.385068376145
12330,16112,7673.912772427287
12330,16113,6940.146865672439
12330,16114,8485.25807574777
12330,16115,7673.912772427287
12330,16116,5676.390521906234
12330,16117,6276.542351401788
12330,16118,4198.824030546708
12330,16119,4642.756123297826
12330,16120,15507.94456998104
12330,16121,12684.047077836354
12330,16122,14025.10245973683
12330,16123,6940.146865672439
12330,16124,14025.10245973683
12330,16125,8485.25807574777
12330,16126,10374.363252767653
12330,16127,11471.221029196517
12330,16128,7673.912772427287
12330,16129,7673.912772427287
12330,16130,11471.221029196517
12330,16131,14025.10245973683
12330,16132,17147.564196127594
12330,16133,14025.10245973683
12330,16134,15507.94456998104
12330,16135,17147.564196127594
12330,16136,12684.047077836354
12330,16137,12684.047077836354
12330,16138,8485.25807574777
12330,16139,12684.047077836354
12330,16140,18960.537067529454
12330,16141,14025.10245973683
12330,16142,11471.221029196517
12330,16143,10374.363252767653
12330,16144,15507.94456998104
12330,16286,75.37021928005173
12330,16287,45.5993646857778
12330,16288,20.40672034082732
12330,16289,137.74916123801617
12330,16290,24.949945861809127
12330,16291,83.3389407441299
12330,16292,278.37250961673953
12330,16293,929.8324818914876
12330,16294,101.89300509923378
12330,16295,83.3389407441299
12330,16296,24.949945861809127
12330,16297,37.29601210423603
12330,16298,840.9235518008724
12330,16299,4198.824030546708
12330,16300,687.7967529333671
12330,16301,3434.245037095198
12330,16302,6276.542351401788
12330,16303,2077.7356542502994
12330,16304,4198.824030546708
12330,16305,1699.3932841895717
12330,16306,6940.146865672439
12330,16307,2297.409908390184
12330,16308,5133.624144189942
12330,16309,5133.624144189942
12330,16310,7673.912772427287
12330,16311,4642.756123297826
12330,16312,6276.542351401788
12330,16313,4198.824030546708
12330,16314,5133.624144189942
12330,16315,2808.8909868598153
12330,16316,8485.25807574777
12330,16317,4642.756123297826
12330,16318,5133.624144189942
12330,16319,6276.542351401788
12330,16320,8485.25807574777
12330,16321,8485.25807574777
12330,16322,5133.624144189942
12330,16323,3434.245037095198
12330,16324,4642.756123297826
12330,16325,4642.756123297826
12330,16326,3105.868627512238
12330,16327,5133.624144189942
12330,16328,4198.824030546708
12330,16329,6940.146865672439
12330,16330,7673.912772427287
12330,16331,14025.10245973683
12330,16332,6276.542351401788
12330,16333,8485.25807574777
12330,16334,7673.912772427287
12330,16335,6276.542351401788
12330,16336,15507.94456998104
12330,16337,5676.390521906234
12330,16338,10374.363252767653
12330,16339,8485.25807574777
12330,16340,14025.10245973683
12330,16341,14025.10245973683
12330,16342,7673.912772427287
12330,16343,6940.146865672439
12330,16344,7673.912772427287
12330,16345,9382.385068376145
12330,16346,18960.537067529454
12330,16347,5676.390521906234
12330,16348,14025.10245973683
12330,16349,10374.363252767653
12330,16350,12684.047077836354
12330,16351,11471.221029196517
12330,16352,6276.542351401788
12330,16499,41.23923444083609
12330,16500,0.6694752126113108
12330,16501,27.587846759746526
12330,16502,687.7967529333671
12330,16503,251.75502477009633
12330,16504,2297.409908390184
12330,16505,340.3476368742162
12330,16506,227.68265653908654
12330,16507,508.7630111430021
12330,16508,227.68265653908654
12330,16509,340.3476368742162
12330,16510,1136.844612768563
12330,16511,1536.9003172917944
12330,16512,1879.0662620445787
12330,16513,1028.1415504761783
12330,16514,5133.624144189942
12330,16515,3105.868627512238
12330,16516,3105.868627512238
12330,16517,929.8324818914876
12330,16518,9382.385068376145
12330,16519,4642.756123297826
12330,16520,929.8324818914876
12330,16521,9382.385068376145
12330,16522,5676.390521906234
12330,16523,4642.756123297826
12330,16524,7673.912772427287
12330,16525,9382.385068376145
12330,16526,4642.756123297826
12330,16527,3797.339935868416
12330,16528,2540.3098206320437
12330,16529,4198.824030546708
12330,16530,6940.146865672439
12330,16531,3105.868627512238
12330,16532,3797.339935868416
12330,16533,5676.390521906234
12330,16534,7673.912772427287
12330,16535,4642.756123297826
12330,16536,12684.047077836354
12330,16537,5133.624144189942
12330,16538,3797.339935868416
12330,16539,5676.390521906234
12330,16540,9382.385068376145
12330,16541,7673.912772427287
12330,16542,3434.245037095198
12330,16543,5133.624144189942
12330,16544,9382.385068376145
12330,16545,10374.363252767653
12330,16546,5676.390521906234
12330,16547,7673.912772427287
12330,16548,5676.390521906234
12330,16549,11471.221029196517
12330,16550,5133.624144189942
12330,16551,9382.385068376145
12330,16552,6940.146865672439
12330,16553,6276.542351401788
12330,16554,4642.756123297826
12330,16555,9382.385068376145
12330,16556,17147.564196127594
12330,16557,9382.385068376145
12330,16558,14025.10245973683
12330,16559,9382.385068376145
12330,16560,5676.390521906234
12330,16561,5676.390521906234
12330,16712,340.3476368742162
12330,16713,124.57783114892499
12330,16714,205.91204539427002
12330,16715,101.89300509923378
12330,16716,840.9235518008724
12330,16717,340.3476368742162
12330,16722,137.74916123801617
12330,16723,687.7967529333671
12330,16724,508.7630111430021
12330,16725,1257.0406020283178
12330,16726,4642.756123297826
12330,16727,1257.0406020283178
12330,16728,4198.824030546708
12330,16729,2540.3098206320437
12330,16730,622.0308492743451
12330,16731,3797.339935868416
12330,16732,1699.3932841895717
12330,16733,3797.339935868416
12330,16734,9382.385068376145
12330,16735,6276.542351401788
12330,16736,3434.245037095198
12330,16737,2808.8909868598153
12330,16738,3434.245037095198
12330,16739,3797.339935868416
12330,16740,2540.3098206320437
12330,16741,3434.245037095198
12330,16742,2540.3098206320437
12330,16743,2297.409908390184
12330,16744,2297.409908390184
12330,16745,6940.146865672439
12330,16746,5676.390521906234
12330,16747,3797.339935868416
12330,16748,6276.542351401788
12330,16749,7673.912772427287
12330,16750,4642.756123297826
12330,16751,6940.146865672439
12330,16752,11471.221029196517
12330,16753,28342.84386387511
12330,16754,3797.339935868416
12330,16755,11471.221029196517
12330,16756,3797.339935868416
12330,16757,9382.385068376145
12330,16758,5676.390521906234
12330,16759,7673.912772427287
12330,16760,4198.824030546708
12330,16761,5676.390521906234
12330,16762,5676.390521906234
12330,16763,6276.542351401788
12330,16764,7673.912772427287
12330,16765,10374.363252767653
12330,16766,7673.912772427287
12330,16767,4642.756123297826
12330,16768,4198.824030546708
12330,16769,4642.756123297826
12330,16770,6940.146865672439
12330,16771,8485.25807574777
12330,16934,227.68265653908654
12330,16935,1389.944639223444
12330,16936,12684.047077836354
12330,16937,2540.3098206320437
12330,16938,2297.409908390184
12330,16939,1389.944639223444
12330,16940,840.9235518008724
12330,16941,3105.868627512238
12330,16942,2077.7356542502994
12330,16943,2808.8909868598153
12330,16944,3434.245037095198
12330,16945,2297.409908390184
12330,16946,2297.409908390184
12330,16947,4198.824030546708
12330,16948,4198.824030546708
12330,16949,5133.624144189942
12330,16950,2077.7356542502994
12330,16951,4198.824030546708
12330,16952,2540.3098206320437
12330,16953,9382.385068376145
12330,16954,2077.7356542502994
12330,16955,6276.542351401788
12330,16956,6940.146865672439
12330,16957,7673.912772427287
12330,16958,5676.390521906234
12330,16959,6940.146865672439
12330,16960,6276.542351401788
12330,16961,8485.25807574777
12330,16962,6276.542351401788
12330,16963,10374.363252767653
12330,16964,5676.390521906234
12330,16965,6940.146865672439
12330,16966,8485.25807574777
12330,16967,6276.542351401788
12330,16968,6276.542351401788
12330,16969,4642.756123297826
12330,16970,10374.363252767653
12330,16971,10374.363252767653
12330,16972,9382.385068376145
12330,16973,5133.624144189942
12330,16974,6940.146865672439
12330,16975,4642.756123297826
12330,16976,11471.221029196517
12330,16977,14025.10245973683
12330,16978,5133.624144189942
12330,16979,9382.385068376145
12330,16980,12684.047077836354
12330,17145,562.553364491454
12330,17146,687.7967529333671
12330,17147,2540.3098206320437
12330,17148,1699.3932841895717
12330,17149,1699.3932841895717
12330,17150,840.9235518008724
12330,17151,6940.146865672439
12330,17152,4198.824030546708
12330,17153,1536.9003172917944
12330,17154,3797.339935868416
12330,17155,840.9235518008724
12330,17156,1028.1415504761783
12330,17157,3434.245037095198
12330,17158,2297.409908390184
12330,17159,4198.824030546708
12330,17160,2077.7356542502994
12330,17161,5133.624144189942
12330,17162,3797.339935868416
12330,17163,5133.624144189942
12330,17164,7673.912772427287
12330,17165,6276.542351401788
12330,17166,5676.390521906234
12330,17167,7673.912772427287
12330,17168,5676.390521906234
12330,17169,3434.245037095198
12330,17170,14025.10245973683
12330,17171,20965.191427616453
12330,17172,5133.624144189942
12330,17173,14025.10245973683
12330,17174,20965.191427616453
12330,17175,7673.912772427287
12330,17176,7673.912772427287
12330,17177,6276.542351401788
12330,17179,4198.824030546708
12330,17180,8485.25807574777
12330,17182,17147.564196127594
12330,17183,4198.824030546708
12330,17184,6940.146865672439
12330,17185,7673.912772427287
12330,17186,10374.363252767653
12330,17187,5133.624144189942
12330,17188,10374.363252767653
12330,17189,14025.10245973683
12330,17190,17147.564196127594
12330,17355,376.3318166353288
12330,17356,340.3476368742162
12330,17357,1536.9003172917944
12330,17358,4642.756123297826
12330,17359,1257.0406020283178
12330,17360,227.68265653908654
12330,17361,1879.0662620445787
12330,17362,929.8324818914876
12330,17363,6940.146865672439
12330,17364,2297.409908390184
12330,17365,416.1205216899682
12330,17366,1028.1415504761783
12330,17367,1699.3932841895717
12330,17368,4642.756123297826
12330,17369,1879.0662620445787
12330,17370,1136.844612768563
12330,17371,3105.868627512238
12330,17372,6276.542351401788
12330,17373,2540.3098206320437
12330,17374,5676.390521906234
12330,17375,4198.824030546708
12330,17376,4642.756123297826
12330,17377,4198.824030546708
12330,17378,3434.245037095198
12330,17379,4198.824030546708
12330,17380,10374.363252767653
12330,17381,3434.245037095198
12330,17382,15507.94456998104
12330,17383,8485.25807574777
12330,17384,12684.047077836354
12330,17394,8485.25807574777
12330,17397,9382.385068376145
12330,17398,6940.146865672439
12330,17399,6276.542351401788
12330,17400,6276.542351401788
12330,17401,4198.824030546708
12330,17566,251.75502477009633
12330,17567,152.31306603093603
12330,17568,1136.844612768563
12330,17573,840.9235518008724
12330,17574,840.9235518008724
12330,17575,1136.844612768563
12330,17576,929.8324818914876
12330,17577,4642.756123297826
12330,17578,1879.0662620445787
12330,17579,1536.9003172917944
12330,17580,2297.409908390184
12330,17581,2297.409908390184
12330,17582,2297.409908390184
12330,17583,6276.542351401788
12330,17592,10374.363252767653
12330,17593,7673.912772427287
12330,17594,6276.542351401788
12330,17608,3105.868627512238
12330,17609,3434.245037095198
12330,17610,5133.624144189942
12330,17611,6276.542351401788
12330,17783,5133.624144189942
12330,17784,2077.7356542502994
12330,17785,1699.3932841895717
12330,17786,760.5159356606773
12330,17787,1257.0406020283178
12330,17788,1536.9003172917944
12330,17789,1879.0662620445787
12330,17790,1389.944639223444
12330,17791,2297.409908390184
12330,17792,3797.339935868416
12330,17793,6940.146865672439
12330,17819,2808.8909868598153
12330,17820,4642.756123297826
12330,17821,6276.542351401788
12330,17822,2540.3098206320437
12330,17994,124.57783114892499
12330,17995,227.68265653908654
12330,17996,929.8324818914876
12330,17997,1028.1415504761783
12330,17998,1879.0662620445787
12330,17999,687.7967529333671
12330,18000,2808.8909868598153
12330,18001,2540.3098206320437
12330,18029,4642.756123297826
12330,18030,6940.146865672439
12330,18031,3797.339935868416
12330,18032,1879.0662620445787
12330,18205,840.9235518008724
12330,18206,1028.1415504761783
12330,18207,562.553364491454
12330,18208,3105.868627512238
12330,18209,2808.8909868598153
12330,18239,2077.7356542502994
12330,18240,3105.868627512238
12330,18241,1028.1415504761783
12330,18242,929.8324818914876
12330,18416,376.3318166353288
12330,18417,622.0308492743451
12330,18418,687.7967529333671
12330,18419,760.5159356606773
12330,18449,2077.7356542502994
12330,18450,2540.3098206320437
12330,18451,4198.824030546708
12330,18452,4198.824030546708
12330,18453,4198.824030546708
12330,18626,2077.7356542502994
12330,18627,2077.7356542502994
12330,18628,929.8324818914876
12330,18660,1028.1415504761783
12330,18661,1699.3932841895717
12330,18662,6276.542351401788
12330,18663,2540.3098206320437
12330,18837,1699.3932841895717
12330,18838,1257.0406020283178
12330,18871,687.7967529333671
12330,18872,1136.844612768563
12330,18873,5133.624144189942
12330,19081,508.7630111430021
12330,19082,1028.1415504761783
12330,19083,2808.8909868598153
12330,19292,760.5159356606773
12330,19293,929.8324818914876
12331,9394,106637.95783352717
12331,9550,518.2715368384662
12331,9551,62.79791335702114
12331,9552,6.2235283681947156
12331,9553,8.413588467872854
12331,9554,0.10103237933446985
12331,9555,1.2464231751656354
12331,9556,0.003314529356304616
12331,9557,0.0027109747656448952
12331,9558,171.56440447372808
12331,9559,4729.5269083770545
12331,9560,209.76043832330444
12331,9561,346.70856363132935
12331,9562,313.5569066973733
12331,9563,313.5569066973733
12331,9564,346.70856363132935
12331,9565,313.5569066973733
12331,9566,84.8965037786713
12331,9567,1158.0916688152952
12331,9568,774.7295973413744
12331,9569,774.7295973413744
12331,9570,1914.185068728244
12331,9571,1158.0916688152952
12331,9572,856.6399915283902
12331,9573,1565.624213955399
12331,9574,346.70856363132935
12331,9575,1158.0916688152952
12331,9576,7069.854732316055
12331,9577,9557.737143022776
12331,9578,10568.254902519076
12331,9579,14287.224595582198
12331,9580,15797.780281693314
12331,9581,19314.90000264407
12331,9582,21357.0203480247
12331,9583,21357.0203480247
12331,9584,21357.0203480247
12331,9585,31925.187085459576
12331,9586,35300.564336616735
12331,9587,15797.780281693314
12331,9588,21357.0203480247
12331,9589,21357.0203480247
12331,9590,35300.564336616735
12331,9591,23615.04942213014
12331,9592,26111.814762644433
12331,9593,39032.8125297399
12331,9594,28872.55741077137
12331,9595,47722.83557504133
12331,9596,47722.83557504133
12331,9597,71337.68798992288
12331,9598,58347.551398894975
12331,9599,64516.50499422886
12331,9600,106637.95783352717
12331,9601,130379.1707008083
12331,9602,130379.1707008083
12331,9603,87219.8679419474
12331,9604,87219.8679419474
12331,9605,96441.42574557468
12331,9606,96441.42574557468
12331,9755,76.77885090420826
12331,9756,93.87241758585516
12331,9757,0.0024517561745435873
12331,9760,62.79791335702114
12331,9761,947.2105849628551
12331,9762,0.0027109747656448952
12331,9763,0.0029975999474464625
12331,9764,0.0027109747656448952
12331,9765,0.0027109747656448952
12331,9766,1.8631949778750772
12331,9767,0.0027109747656448952
12331,9768,0.1365856812020647
12331,9769,0.0024517561745435873
12331,9770,42.009975064178576
12331,9771,76.77885090420826
12331,9772,0.0029975999474464625
12331,9773,0.0027109747656448952
12331,9774,0.0029975999474464625
12331,9775,0.0027109747656448952
12331,9776,256.4602000079941
12331,9777,69.43739357676175
12331,9778,423.89760568829143
12331,9779,1914.185068728244
12331,9780,4277.297947303126
12331,9781,856.6399915283902
12331,9782,856.6399915283902
12331,9783,856.6399915283902
12331,9784,4729.5269083770545
12331,9785,3868.310316111849
12331,9786,2587.786938022424
12331,9787,4277.297947303126
12331,9788,4729.5269083770545
12331,9789,9557.737143022776
12331,9790,8643.843296525964
12331,9791,9557.737143022776
12331,9792,15797.780281693314
12331,9793,15797.780281693314
12331,9794,28872.55741077137
12331,9795,28872.55741077137
12331,9796,39032.8125297399
12331,9797,26111.814762644433
12331,9798,39032.8125297399
12331,9799,58347.551398894975
12331,9800,43159.66281596962
12331,9801,43159.66281596962
12331,9802,39032.8125297399
12331,9803,64516.50499422886
12331,9804,71337.68798992288
12331,9805,58347.551398894975
12331,9806,58347.551398894975
12331,9807,47722.83557504133
12331,9808,52768.46218733059
12331,9809,87219.8679419474
12331,9810,71337.68798992288
12331,9811,87219.8679419474
12331,9812,78880.05911359946
12331,9813,96441.42574557468
12331,9814,130379.1707008083
12331,9815,144163.86319548942
12331,9816,144163.86319548942
12331,9817,144163.86319548942
12331,9818,144163.86319548942
12331,9819,144163.86319548942
12331,9820,96441.42574557468
12331,9822,159405.97980286911
12331,9966,0.0024517561745435873
12331,9967,0.0020053070605813264
12331,9968,0.0022173236046270093
12331,9970,0.0027109747656448952
12331,9971,0.0024517561745435873
12331,9972,0.0029975999474464625
12331,9973,0.0029975999474464625
12331,9974,0.6819873688061747
12331,9975,1.1272424054008543
12331,9976,0.0452142156947629
12331,9977,0.003664966989061941
12331,9978,0.003314529356304616
12331,9979,0.27602127310403846
12331,9980,69.43739357676175
12331,9981,0.0024517561745435873
12331,9982,0.0027109747656448952
12331,9983,0.0027109747656448952
12331,9984,0.0029975999474464625
12331,9985,468.7153331844574
12331,9986,700.6513295344286
12331,9987,0.0029975999474464625
12331,9988,0.0027109747656448952
12331,9989,7069.854732316055
12331,9990,774.7295973413744
12331,9991,1158.0916688152952
12331,9992,2116.567492304787
12331,9993,2861.38775163898
12331,9994,3163.9157555553998
12331,9995,5229.56900656549
12331,9996,3163.9157555553998
12331,9997,7069.854732316055
12331,9998,4277.297947303126
12331,9999,2116.567492304787
12331,10000,6393.847782260239
12331,10001,9557.737143022776
12331,10002,19314.90000264407
12331,10003,43159.66281596962
12331,10004,39032.8125297399
12331,10005,31925.187085459576
12331,10006,39032.8125297399
12331,10007,17468.043576904885
12331,10008,52768.46218733059
12331,10009,35300.564336616735
12331,10010,39032.8125297399
12331,10011,28872.55741077137
12331,10012,47722.83557504133
12331,10013,39032.8125297399
12331,10014,78880.05911359946
12331,10015,71337.68798992288
12331,10016,64516.50499422886
12331,10017,71337.68798992288
12331,10018,78880.05911359946
12331,10019,87219.8679419474
12331,10020,78880.05911359946
12331,10021,106637.95783352717
12331,10022,117912.54601425175
12331,10023,96441.42574557468
12331,10024,117912.54601425175
12331,10025,130379.1707008083
12331,10026,159405.97980286911
12331,10027,144163.86319548942
12331,10028,117912.54601425175
12331,10029,159405.97980286911
12331,10030,117912.54601425175
12331,10031,159405.97980286911
12331,10177,0.0024517561745435873
12331,10178,0.0027109747656448952
12331,10179,0.0027109747656448952
12331,10180,0.0027109747656448952
12331,10181,0.8338208024593265
12331,10182,0.0027109747656448952
12331,10183,0.003314529356304616
12331,10184,0.0029975999474464625
12331,10185,0.0029975999474464625
12331,10186,0.003314529356304616
12331,10187,3.0796353197380153
12331,10188,0.003314529356304616
12331,10189,13.906641290409786
12331,10190,947.2105849628551
12331,10191,51.362815092349685
12331,10192,856.6399915283902
12331,10193,573.0672049322505
12331,10194,7.6090960851378036
12331,10195,518.2715368384662
12331,10196,5782.479415856631
12331,10197,171.56440447372808
12331,10198,0.0027109747656448952
12331,10199,3868.310316111849
12331,10200,774.7295973413744
12331,10201,37.99305587837901
12331,10202,4729.5269083770545
12331,10203,3163.9157555553998
12331,10204,2587.786938022424
12331,10205,346.70856363132935
12331,10206,633.656294096698
12331,10207,1914.185068728244
12331,10208,2340.347348157791
12331,10209,7069.854732316055
12331,10210,1280.5340608742642
12331,10211,15797.780281693314
12331,10212,14287.224595582198
12331,10213,19314.90000264407
12331,10214,31925.187085459576
12331,10215,31925.187085459576
12331,10216,31925.187085459576
12331,10217,28872.55741077137
12331,10218,39032.8125297399
12331,10219,31925.187085459576
12331,10220,64516.50499422886
12331,10221,47722.83557504133
12331,10222,39032.8125297399
12331,10223,58347.551398894975
12331,10224,52768.46218733059
12331,10225,78880.05911359946
12331,10226,78880.05911359946
12331,10227,106637.95783352717
12331,10228,96441.42574557468
12331,10229,96441.42574557468
12331,10230,96441.42574557468
12331,10231,144163.86319548942
12331,10232,144163.86319548942
12331,10233,130379.1707008083
12331,10234,176259.6106519137
12331,10235,159405.97980286911
12331,10236,194895.13746964865
12331,10237,130379.1707008083
12331,10238,194895.13746964865
12331,10239,194895.13746964865
12331,10240,176259.6106519137
12331,10247,130379.1707008083
12331,10285,39032.8125297399
12331,10286,35300.564336616735
12331,10287,39032.8125297399
12331,10288,39032.8125297399
12331,10387,0.0027109747656448952
12331,10388,0.0024517561745435873
12331,10389,0.0022173236046270093
12331,10390,0.0022173236046270093
12331,10391,0.0024517561745435873
12331,10392,0.0027109747656448952
12331,10393,0.0027109747656448952
12331,10394,0.003664966989061941
12331,10395,0.003314529356304616
12331,10396,0.003314529356304616
12331,10397,383.3652696775585
12331,10398,231.93793127938142
12331,10399,140.32362402417237
12331,10400,15.376958771275232
12331,10401,140.32362402417237
12331,10402,103.79733429761134
12331,10403,25.41624784550575
12331,10404,46.45159395818001
12331,10405,856.6399915283902
12331,10406,0.0024517561745435873
12331,10407,633.656294096698
12331,10408,10.286737568358253
12331,10409,573.0672049322505
12331,10410,774.7295973413744
12331,10411,15.376958771275232
12331,10412,3.4052381414937
12331,10413,20.78811171651911
12331,10414,700.6513295344286
12331,10415,76.77885090420826
12331,10416,1565.624213955399
12331,10417,346.70856363132935
12331,10418,17468.043576904885
12331,10419,1731.1540929659664
12331,10420,4277.297947303126
12331,10421,19314.90000264407
12331,10422,11685.612401064162
12331,10423,26111.814762644433
12331,10424,26111.814762644433
12331,10425,17468.043576904885
12331,10426,21357.0203480247
12331,10427,23615.04942213014
12331,10428,28872.55741077137
12331,10429,28872.55741077137
12331,10430,78880.05911359946
12331,10431,58347.551398894975
12331,10432,43159.66281596962
12331,10433,64516.50499422886
12331,10434,64516.50499422886
12331,10435,64516.50499422886
12331,10436,96441.42574557468
12331,10437,117912.54601425175
12331,10438,117912.54601425175
12331,10439,106637.95783352717
12331,10440,176259.6106519137
12331,10441,159405.97980286911
12331,10442,144163.86319548942
12331,10443,176259.6106519137
12331,10444,176259.6106519137
12331,10445,194895.13746964865
12331,10446,176259.6106519137
12331,10447,194895.13746964865
12331,10448,194895.13746964865
12331,10449,144163.86319548942
12331,10450,176259.6106519137
12331,10451,176259.6106519137
12331,10452,144163.86319548942
12331,10454,117912.54601425175
12331,10455,144163.86319548942
12331,10456,117912.54601425175
12331,10457,117912.54601425175
12331,10458,144163.86319548942
12331,10459,96441.42574557468
12331,10462,96441.42574557468
12331,10463,87219.8679419474
12331,10495,31925.187085459576
12331,10496,35300.564336616735
12331,10497,31925.187085459576
12331,10498,43159.66281596962
12331,10597,0.0022173236046270093
12331,10598,0.0024517561745435873
12331,10599,0.0027109747656448952
12331,10600,0.0020053070605813264
12331,10601,0.0018135631618343589
12331,10602,0.0024517561745435873
12331,10603,0.003664966989061941
12331,10604,0.41260581484758413
12331,10605,0.754092338593286
12331,10606,1.378204656022965
12331,10607,0.0027109747656448952
12331,10608,0.0029975999474464625
12331,10609,0.0027109747656448952
12331,10610,0.0024517561745435873
12331,10611,0.0027109747656448952
12331,10612,0.0027109747656448952
12331,10613,0.0029975999474464625
12331,10614,0.0027109747656448952
12331,10615,346.70856363132935
12331,10616,1047.3570007686706
12331,10617,573.0672049322505
12331,10618,0.0027109747656448952
12331,10619,856.6399915283902
12331,10620,209.76043832330444
12331,10621,700.6513295344286
12331,10622,140.32362402417237
12331,10623,5.628445641595195
12331,10624,856.6399915283902
12331,10625,209.76043832330444
12331,10626,633.656294096698
12331,10627,1280.5340608742642
12331,10628,1047.3570007686706
12331,10629,2861.38775163898
12331,10630,3163.9157555553998
12331,10631,12921.105560706648
12331,10632,9557.737143022776
12331,10633,9557.737143022776
12331,10634,17468.043576904885
12331,10635,58347.551398894975
12331,10636,12921.105560706648
12331,10637,19314.90000264407
12331,10638,35300.564336616735
12331,10639,35300.564336616735
12331,10640,39032.8125297399
12331,10641,52768.46218733059
12331,10642,71337.68798992288
12331,10643,64516.50499422886
12331,10644,78880.05911359946
12331,10645,87219.8679419474
12331,10646,106637.95783352717
12331,10647,159405.97980286911
12331,10648,130379.1707008083
12331,10649,144163.86319548942
12331,10650,159405.97980286911
12331,10651,176259.6106519137
12331,10652,176259.6106519137
12331,10653,176259.6106519137
12331,10654,194895.13746964865
12331,10655,194895.13746964865
12331,10656,194895.13746964865
12331,10657,194895.13746964865
12331,10658,159405.97980286911
12331,10659,159405.97980286911
12331,10660,215500.956054681
12331,10661,159405.97980286911
12331,10662,144163.86319548942
12331,10663,144163.86319548942
12331,10664,130379.1707008083
12331,10665,130379.1707008083
12331,10666,106637.95783352717
12331,10667,106637.95783352717
12331,10668,106637.95783352717
12331,10669,106637.95783352717
12331,10670,96441.42574557468
12331,10671,78880.05911359946
12331,10704,58347.551398894975
12331,10705,28872.55741077137
12331,10706,28872.55741077137
12331,10707,35300.564336616735
12331,10708,39032.8125297399
12331,10807,0.0024517561745435873
12331,10808,0.0027109747656448952
12331,10809,0.0027109747656448952
12331,10810,0.0027109747656448952
12331,10811,0.0027109747656448952
12331,10812,0.0029975999474464625
12331,10813,0.003664966989061941
12331,10814,0.003314529356304616
12331,10815,0.003314529356304616
12331,10816,0.0029975999474464625
